epoch,train_loss,train_acc,val_loss,val_acc,learning_rate,dataset,method,is_best
48,0.1427751257723453,0.9735294117647059,0.40593638852530833,0.8960784313725491,2.735270783296288e-05,flowers102,lora,False
49,0.1269103676665063,0.9764705882352941,0.40546243412821903,0.9,2.656976298823286e-05,flowers102,lora,False
50,0.1348599042962579,0.9813725490196078,0.39653233032600554,0.8980392156862745,2.578526897695323e-05,flowers102,lora,False
51,0.1655539824974303,0.9735294117647059,0.39452342601383433,0.9049019607843137,2.500000000000002e-05,flowers102,lora,True
52,0.12846295433301552,0.9774509803921568,0.39143432437204845,0.8970588235294118,2.4214731023046813e-05,flowers102,lora,False
53,0.11776074746660158,0.9784313725490196,0.3863064529264674,0.8980392156862745,2.3430237011767184e-05,flowers102,lora,False
54,0.1220232672551099,0.9764705882352941,0.38828058570039037,0.9,2.2647292167037158e-05,flowers102,lora,False
55,0.12286929172628067,0.9833333333333333,0.38189357004913627,0.8980392156862745,2.186666916089241e-05,flowers102,lora,False
56,0.1474411929501038,0.9794117647058823,0.39157032510813544,0.9009803921568628,2.1089138373994243e-05,flowers102,lora,False
57,0.10547491084126866,0.9882352941176471,0.3815798427544388,0.903921568627451,2.03154671353569e-05,flowers102,lora,False
58,0.12214979865387374,0.9794117647058823,0.39141498628784627,0.9009803921568628,1.954641896508646e-05,flowers102,lora,False
59,0.1263449712711222,0.9754901960784313,0.38493405685705295,0.903921568627451,1.8782752820878645e-05,flowers102,lora,False
60,0.12343345798698126,0.9803921568627451,0.37726119610608794,0.9019607843137255,1.8025222349019287e-05,flowers102,lora,False
61,0.0961561116371669,0.9901960784313726,0.3757377546791937,0.9058823529411765,1.7274575140626338e-05,flowers102,lora,True
62,0.12024110979309269,0.9813725490196078,0.36802690157703327,0.903921568627451,1.6531551993867734e-05,flowers102,lora,False
63,0.11771310947689356,0.9823529411764705,0.37144146041542875,0.903921568627451,1.5796886182883076e-05,flowers102,lora,False
64,0.13362869480076958,0.9794117647058823,0.37159176188356735,0.9049019607843137,1.5071302734130499e-05,flowers102,lora,False
65,0.11071011237069672,0.9813725490196078,0.3691187906499003,0.9058823529411765,1.4355517710873199e-05,flowers102,lora,False
66,0.11879146765260136,0.9774509803921568,0.3692047711680917,0.9029411764705882,1.3650237506511347e-05,flowers102,lora,False
67,0.13200921463031395,0.9725490196078431,0.3674100154755162,0.9,1.295615814745713e-05,flowers102,lora,False
68,0.11375743483795839,0.9803921568627451,0.36327320606100794,0.9029411764705882,1.2273964606240731e-05,flowers102,lora,False
69,0.09361371471017015,0.9833333333333333,0.3628604927483727,0.9,1.1604330125525093e-05,flowers102,lora,False
70,0.09140013511858734,0.9833333333333333,0.3710486295176487,0.9029411764705882,1.0947915553696747e-05,flowers102,lora,False
71,0.10402690522810992,0.9852941176470589,0.3662953044853958,0.9068627450980392,1.0305368692688188e-05,flowers102,lora,True
72,0.10392096957155303,0.9803921568627451,0.3639013964755862,0.9068627450980392,9.677323658675597e-06,flowers102,lora,False
73,0.10289237353147244,0.9813725490196078,0.36720552397709266,0.907843137254902,9.064400256282768e-06,flowers102,lora,True
74,0.11980594735519559,0.9764705882352941,0.3704641415792353,0.9058823529411765,8.467203366908719e-06,flowers102,lora,False
75,0.1255600074342653,0.9764705882352941,0.3640462064275555,0.9088235294117647,7.886322351782793e-06,flowers102,lora,True
76,0.08964943859507056,0.9882352941176471,0.36120683591739805,0.907843137254902,7.322330470336324e-06,flowers102,lora,False
77,0.09797499632718516,0.9803921568627451,0.36120824942401814,0.907843137254902,6.775784314464726e-06,flowers102,lora,False
78,0.11841109026880825,0.9735294117647059,0.3650673976715873,0.9049019607843137,6.247223259238518e-06,flowers102,lora,False
79,0.10252703860694287,0.984313725490196,0.36484247574619216,0.907843137254902,5.737168930605279e-06,flowers102,lora,False
80,0.09100981559239182,0.9862745098039216,0.36287030951649535,0.9098039215686274,5.246124690607747e-06,flowers102,lora,True
81,0.11003386173762528,0.9813725490196078,0.3609774784714568,0.907843137254902,4.774575140626323e-06,flowers102,lora,False
82,0.0819327645442065,0.9882352941176471,0.3590192321468802,0.9088235294117647,4.322985643135963e-06,flowers102,lora,False
83,0.11985942617643114,0.9794117647058823,0.3572831411572064,0.9088235294117647,3.891801862449634e-06,flowers102,lora,False
84,0.09504759767476251,0.9862745098039216,0.3585281277404112,0.9068627450980392,3.4814493249014108e-06,flowers102,lora,False
85,0.08363304512173522,0.9852941176470589,0.35637359087373693,0.9098039215686274,3.0923329989034145e-06,flowers102,lora,False
86,0.1128716376190092,0.9754901960784313,0.353237118323644,0.9098039215686274,2.7248368952908087e-06,flowers102,lora,False
87,0.08879485130310058,0.9872549019607844,0.3534619697753121,0.9098039215686274,2.379323688349519e-06,flowers102,lora,False
88,0.1166143680758336,0.9803921568627451,0.35342946315512935,0.9098039215686274,2.0561343579004796e-06,flowers102,lora,False
89,0.07953917647109313,0.9852941176470589,0.3531873053779789,0.9088235294117647,1.7555878527937183e-06,flowers102,lora,False
90,0.10343974536540461,0.9823529411764705,0.3534342866902258,0.9068627450980392,1.4779807761443653e-06,flowers102,lora,False
