epoch,train_loss,train_acc,val_loss,val_acc,learning_rate,dataset,method,is_best
44,0.20808793681573043,0.940018315018315,0.8386556708926619,0.8251833740831296,3.045358103491359e-05,flowers102,full,True
45,0.19603014701091284,0.9456654456654456,0.9386646929010042,0.7946210268948656,2.9684532864643143e-05,flowers102,full,False
46,0.18425321005996165,0.9507020757020757,0.9034390732599268,0.8019559902200489,2.8910861626005796e-05,flowers102,full,False
47,0.19002412392498635,0.950091575091575,0.8937866691218985,0.7970660146699267,2.8133330839107635e-05,flowers102,full,False
48,0.19925901139283844,0.9447496947496947,0.9027724005217338,0.812958435207824,2.735270783296288e-05,flowers102,full,False
49,0.182297925193302,0.9494810744810744,0.9260083420408558,0.7897310513447433,2.656976298823286e-05,flowers102,full,False
50,0.16753320712943107,0.9543650793650794,0.896420024917851,0.80440097799511,2.578526897695323e-05,flowers102,full,False
51,0.16304262463292463,0.9563492063492064,0.9264547912753481,0.8007334963325183,2.500000000000002e-05,flowers102,full,False
52,0.16738722487199162,0.9558913308913309,0.9250769468816363,0.8068459657701712,2.4214731023046813e-05,flowers102,full,False
53,0.143340462818804,0.9601648351648352,0.9504049957505055,0.7946210268948656,2.3430237011767184e-05,flowers102,full,False
54,0.148624602705856,0.9601648351648352,0.838397315957929,0.80440097799511,2.2647292167037158e-05,flowers102,full,False
55,0.15421642058876447,0.9560439560439561,0.8902707987901459,0.8141809290953546,2.186666916089241e-05,flowers102,full,False
56,0.12786111017201052,0.9656593406593407,0.8075770922045648,0.8117359413202934,2.1089138373994243e-05,flowers102,full,False
